utt_id,wav_path,word_index,word_text,t_start,t_end,duration,ipa_canonical,mfa_phones,asr_phones
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,53,sehr,31.800,32.000,0.200,z eː ɾ,z eː ɐ,s əɜ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,54,dass,32.000,32.200,0.200,d a s,d a s,t ə1 s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,55,ich,32.200,32.330,0.130, ɪ ç,ɪ ç,s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,56,hochgerechnet,32.330,33.280,0.950,h oː x ɡ ə r ɛ ç n ə t,spn,eɪ s z uː f ə
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,57,weniger,33.920,34.850,0.930,v eː n ɪ ɡ ɜ,v eː n ɪ ɡ ɐ,a m h u
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,58,kriegen,34.850,35.830,0.980,k ɾ iː ɡ ə n,k ʁ ɪ ə ɡ ə n,ɡ r ɛ ʃ t n ə d v eː n iː ɡ a k ɾ ɪ ŋ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,59,würde,35.830,36.060,0.230,v ʏ ɾ d ə,v ʏ ʁ d ə,b y d a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,60,aber,36.060,36.380,0.320, ɑː b ɜ,a b ɐ,ɑu5 t əɜ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,61,ich,36.380,36.710,0.330, ɪ ç,ɪ ç,ɕ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,62,verrate,37.450,37.900,0.450,f ɛ ɾ r ɑː t ə,f ɛ ʁ aː tʰ ə,f ɑ n a d
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,63,manchmal,37.900,38.390,0.490,m a n ç m ɑː l,m a ɲ ç m aː l,m a tʃ a m h
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,64,eine,38.420,38.640,0.220, aɪ n ə,aj n ə,a d
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,65,million,38.640,39.060,0.420,m ɪ l j oː n,m ɪ l j oː n,m a l iː h u n
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,66,euro,39.060,39.450,0.390, ɔø r oː,ɔʏ ʁ ɔ,a l f a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,67,also,39.750,40.040,0.290, a l z oː,a l z oː,a z
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,68,als,40.040,40.430,0.390, a l s,a l s,a s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,69,normalsterbliche,41.350,41.860,0.510,n ɔ ɾ m a l s t ɜ p l ɪ ç ə,spn,p a m aː ʃ t i
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,0,ich,1.840,2.020,0.180, ɪ ç,ɪ ç,s
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,1,würde,2.020,2.180,0.160,v ʏ ɾ d ə,v ʏ ʁ d ə,t
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,2,in,2.180,2.280,0.100, ɪ n,ɪ n,
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,3,alle,2.280,2.590,0.310, a l ə,a l ə,a l i
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,4,zeiten,2.590,3.030,0.440,ts aɪ t ə n,ts aj tʰ n̩,ts aɪ t ə n
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,5,reisen,3.030,3.600,0.570,r aɪ z ə n,ʁ aj z ə n,ə r a ɛ z ə n
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,6,und,4.740,4.910,0.170, ʊ n t,ʊ n t,a l
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,7,warum,4.910,5.390,0.480,v ɑː r ʊ m,v aː ʁ ʊ m,v a r u n
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,8,weil,5.850,6.070,0.220,v aɪ l,v aj l,v a
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,9,ich,6.070,6.420,0.350, ɪ ç,ɪ ç,j
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,10,gerne,6.450,6.800,0.350,ɡ ɛ ɾ n ə,ɟ ɛ ɐ n ə,k a n
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,11,sehen,6.800,7.090,0.290,z eː ə n,z eː n,ts iɛ5 ŋ
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,12,würde,7.090,7.320,0.230,v ʏ ɾ d ə,v ʏ ʁ d ə,əɜ t ɑu5
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,13,ob,7.320,7.510,0.190, ɔ p,ɔ p,
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,14,das,7.510,7.810,0.300,d a s,d aː s,t a s
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,15,alles,7.810,8.250,0.440, a l ə s,a l ə s,a l s
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,16,wahr,8.250,8.540,0.290,v ɑː ɾ,v aː ʁ,a
71270,C:\PY\pronuncise_research\mfa_corpus_german\71270.wav,17,ist,8.540,8.970,0.430, ɪ s t,ɪ s,n s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,0,das,1.340,1.530,0.190,d a s,d aː s,t a s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,1,wichtigste,1.530,1.910,0.380,v ɪ ç t ɪ ç s t ə,v ɪ ç tʰ ɪ ç s t ə,y ɕ tʲ i k s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,2,in,1.910,2.000,0.090, ɪ n,ɪ n,l
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,3,einer,2.000,2.180,0.180, aɪ n ɜ,aj n ɐ,a n
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,4,beziehung,2.180,3.240,1.060,b ə ts iː ʊ ŋ,b ə ts iː ʊ ŋ,b i t ts iː a ɡ n a
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,5,sowohl,3.240,3.990,0.750,z oː v oː l,z oː v oː l,s a v ʁ ɛ
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,6,zwischenmenschlich,4.060,5.030,0.970,ts v ɪ ʃ ə n m ɛ n ʃ l ɪ ç,spn,s b ɪ ʃ ə n m ɛ n ʃ t l ɪ ç
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,7,als,5.030,5.520,0.490, a l s,a l s,a ə ts
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,8,auch,5.520,5.900,0.380, aʊ x,aw x,a
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,9,romantisch,5.900,6.480,0.580,r oː m a n t ɪ ʃ,ʁ ɔ m a n tʰ ɪ ʃ,u m a n t e s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,10,denke,6.480,6.740,0.260,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,t aɪ n k
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,11,ich,6.740,7.040,0.300, ɪ ç,ɪ ç,i s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,12,kann,7.530,7.760,0.230,k a n,kʰ a n,a
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,13,man,7.760,8.180,0.420,m a n,m a n,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,14,runterbrechen,8.210,9.800,1.590,r ʊ n t ɜ b ɾ ɛ ç ə n,spn,z ɪ n t k a m ɜ r ʊ n t ɛ b ɾ ɛ ʃ ə n
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,15,auf,9.800,10.560,0.760, aʊ f,aw f,aʊ
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,16,handeln,10.960,11.330,0.370,h a n d ə l n,h a n d ə l n,x a n t əɜ
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,17,in,11.330,11.520,0.190, ɪ n,ɪ n,i n
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,18,augenhöhe,11.520,12.160,0.640, aʊ ɡ ə n h øː ə,aw ɡ n̩ h øː ə,aʊ ɡ ə n f iː
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,19,und,12.160,12.840,0.680, ʊ n t,ʊ n t,oː n t
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,20,vertrauen,13.810,14.370,0.560,f ɛ ɾ t ɾ aʊ ə n,f ɛ ɐ t ʁ aw n̩,aː
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,21,ich,14.600,14.660,0.060, ɪ ç,ɪ ç,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,22,denke,14.660,15.180,0.520,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,a t r ɔ n
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,23,dann,16.120,16.520,0.400,d a n,d a n,əɜ n
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,24,passt,16.840,17.060,0.220,p a s t,pʰ a s t,i s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,25,das,17.060,17.280,0.220,d a s,d aː s,i n k
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,26,oder,17.280,17.540,0.260, oː d ɜ,oː d ɐ,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,27,passt,19.370,19.670,0.300,p a s t,pʰ a s t,p a s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,28,das,19.670,19.860,0.190,d a s,d aː s,s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,29,nicht,19.860,19.990,0.130,n ɪ ç t,n ɪ ç,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,30,aber,19.990,20.090,0.100, ɑː b ɜ,a b ɐ,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,31,der,20.090,20.180,0.090,d ɛ ɾ,d eː ʁ,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,32,grundfall,20.180,21.030,0.850,ɡ ɾ ʊ n t f a l,spn,s t a s n ɪ ʃ a b
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,33,ist,21.030,21.090,0.060, ɪ s t,ɪ s,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,34,denke,22.040,22.640,0.600,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,j
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,35,ich,23.360,23.420,0.060, ɪ ç,ɪ ç,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,36,dass,23.420,23.590,0.170,d a s,d a s,n s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,37,du,23.590,24.030,0.440,d uː,d ə,a5 ʐ əɜ
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,38,den,24.670,24.790,0.120,d eː n,d eː n,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,39,menschen,24.790,25.070,0.280,m ɛ n ʃ ə n,m ɛ n ʃ n̩,ɡ i s t
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,40,immer,25.070,25.160,0.090, ɪ m ɜ,ɪ m ɐ,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,41,auf,25.950,26.120,0.170, aʊ f,aw f,ʌ s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,42,augenhöhe,26.120,27.440,1.320, aʊ ɡ ə n h øː ə,aw ɡ ə n h øː ə,oʊ d ɪ n d m ɛ n ʃ ə n ɪ m ɜː
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,43,betrachtest,27.970,29.280,1.310,b ə t ɾ a x t ə s t,b ə t ʁ a x tʰ ə s t,aʊ f a ɡ ə n h y b ə t ɾ a x t ə s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,44,nicht,30.340,30.600,0.260,n ɪ ç t,n ɪ ç t,n i s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,45,als,30.600,30.750,0.150, a l s,a l s,a
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,46,selbstverständlich,30.750,31.790,1.040,z ɛ l p s t f ɛ ɾ ʃ t ɛ n t l ɪ ç,z ɛ l p s t f ɛ ɐ ʃ t ɛ n t l ɪ ç,z ɛ p s ɔ ʃ t ɛ n t l øː ç
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,47,und,31.790,32.310,0.520, ʊ n t,ʊ n t,r o n t
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,48,dass,32.310,32.700,0.390,d a s,d a s,a s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,49,eben,34.720,35.000,0.280, eː b ə n,eː b n̩,i m aː
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,50,halt,35.000,35.210,0.210,h a l t,h a l t,a l t
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,51,die,35.210,35.300,0.090,d iː,d iː,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,52,vertrauensbasis,35.300,36.080,0.780,f ɛ ɾ t ɾ aʊ ə n s b ɑ z ɪ s,spn,f ə t r oː ə n s b a z ə s
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,53,da,36.080,36.220,0.140,d ɑː,d aː,
71271,C:\PY\pronuncise_research\mfa_corpus_german\71271.wav,54,ist,36.220,36.440,0.220, ɪ s t,ɪ s,s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,0,in,0.740,0.840,0.100, ɪ n,ɪ n,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,1,der,0.840,0.930,0.090,d ɛ ɾ,d eː ʁ,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,2,schule,0.930,1.810,0.880,ʃ uː l ə,ʃ uː l ə,ɕ u5 l əɜ n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,3,sollte,1.840,2.600,0.760,z ɔ l t ə,z ɔ l tʰ ə,s aɪ th ɪ ŋ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,4,als,3.070,3.830,0.760, a l s,a l s,a l s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,5,allererstes,3.890,5.010,1.120, a l ɜ eː ɾ s t ə s,spn,a l ə e s t y s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,6,denke,5.010,5.330,0.320,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,əɜ ŋ k
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,7,ich,5.330,5.500,0.170, ɪ ç,ɪ ç,s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,8,mal,5.500,5.900,0.400,m ɑː l,m aː l,m aɪ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,9,die,7.420,7.540,0.120,d iː,d iː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,10,fähigkeit,7.540,8.650,1.110,f ɛː ɪ ç k aɪ t,f eː ɪ ç kʰ aj t,f iː ç k aɪ t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,11,der,9.560,9.640,0.080,d ɛ ɾ,d eː ʁ,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,12,kinder,9.640,10.090,0.450,k ɪ n d ɜ,cʰ ɪ n d ɐ,k i n n a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,13,geweckt,10.920,11.380,0.460,ɡ ə v ɛ k t,ɡ ə v ɛ k t,ɪ v ɛ k
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,14,oder,11.380,11.630,0.250, oː d ɜ,oː d ɐ,t e̞
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,15,auch,11.630,11.760,0.130, aʊ x,aw x,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,16,eben,11.760,12.120,0.360, eː b ə n,eː b n̩,iː v ə n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,17,beibehalten,12.120,13.150,1.030,b aɪ b eː a l t ə n,b aj b ə h a l tʰ n̩,b aɪ b a h ʌ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,18,werden,13.150,13.700,0.550,v ɛ ɾ d ə n,v eː ɐ d ə n,v eː a d ə n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,19,sich,14.200,14.300,0.100,z ɪ ç,z ɪ ç,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,20,an,14.300,14.930,0.630, a n,a n,h aː n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,21,der,15.420,15.540,0.120,d ɛ ɾ,d eː ʁ,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,22,natur,15.540,16.250,0.710,n a t uː ɾ,n a tʰ uː ɐ,n d ə n a t uː
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,23,und,16.250,16.440,0.190, ʊ n t,ʊ n t,ɑ n t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,24,an,16.440,16.730,0.290, a n,a n,a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,25,kleinen,17.880,18.220,0.340,k l aɪ n ə n,k l aj n n̩,k l aɪ n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,26,dingen,18.220,18.510,0.290,d ɪ ŋ ə n,d ɪ ŋ ə n,t i ŋ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,27,an,18.510,18.960,0.450, a n,a n,n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,28,wie,18.960,19.100,0.140,v iː,v iː,i
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,29,funktioniert,19.100,19.940,0.840,f ʊ ŋ k ts j oː n iː ɾ t,f ʊ ŋ k t s j ɔ n iː ɐ t,f u5 ts i̪5 n iɑ5
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,30,das,19.940,20.340,0.400,d a s,d aː s,a s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,31,wie,20.800,21.380,0.580,v iː,v iː,f i5 ʐ i.5
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,32,passiert,21.380,21.800,0.420,p a s iː ɾ t,pʰ a s iː ɐ t,p a s e
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,33,sowas,21.800,22.230,0.430,z oː v ɑː s,z oː v a s,s ə b a s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,34,das,22.230,22.390,0.160,d a s,d aː s,t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,35,ist,22.390,22.490,0.100, ɪ s t,ɪ s,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,36,ja,22.490,22.650,0.160,j ɑː,j aː,əɜ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,37,geil,22.650,23.220,0.570,ɡ aɪ l,ɡ aj l,k ai5
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,38,warum,23.360,23.790,0.430,v ɑː r ʊ m,v aː ʁ ʊ m,f a h u
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,39,leuchtet,23.790,24.210,0.420,l ɔø ç t ə t,l ɔʏ ç tʰ ə t,n o ʃ e t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,40,das,24.210,24.340,0.130,d a s,d aː s,s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,41,so,24.340,24.660,0.320,z oː,z oː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,42,warum,24.690,25.010,0.320,v ɑː r ʊ m,v aː ʁ ʊ m,b a k a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,43,sieht,25.010,25.280,0.270,z iː t,z iː t,z i
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,44,das,25.280,25.440,0.160,d a s,d aː s,a s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,45,so,25.440,25.520,0.080,z oː,z oː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,46,aus,25.520,25.840,0.320, aʊ s,aw s,a s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,47,wie,25.840,25.880,0.040,v iː,v iː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,48,es,25.880,26.000,0.120, ɛ s,ə s,s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,49,aussieht,26.000,26.440,0.440, aʊ s z iː t,aw s z iː t,a s i
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,50,diese,26.980,27.320,0.340,d iː z ə,d iː s ə,iː z
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,51,dinge,27.320,27.980,0.660,d ɪ ŋ ə,d ɪ ŋ ə,t iː s ə t ɪ ŋ w a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,52,würden,28.680,29.180,0.500,v ʏ ɾ d ə n,v ʏ ɐ d ə n,a m
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,53,das,29.400,29.630,0.230,d a s,d aː s,b ʉ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,54,interesse,29.630,30.700,1.070, ɪ n t ə r ɛ s ə,ɪ n t ʁ ɛ s ə,d ə d a s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,55,etwas,30.700,31.120,0.420, ɛ t v ɑː s,ɛ t v a s,ɪ n t r ɛ s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,56,zu,31.120,31.220,0.100,ts uː,ts ə,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,57,lernen,31.220,31.370,0.150,l ɛ ɾ n ə n,l ɛ ɐ n n̩,aː
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,58,sehr,31.420,31.970,0.550,z eː ɾ,z eː ɐ,a s ts u
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,59,fördern,31.970,32.300,0.330,f œ ɾ d ɜ n,f œ ʁ d ɐ n,l aː n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,60,und,32.300,32.500,0.200, ʊ n t,ʊ n,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,61,zwar,33.170,33.370,0.200,ts v ɑː ɾ,ts v aː ɐ,s
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,62,mehr,33.370,33.480,0.110,m eː ɾ,m eː ɐ,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,63,als,33.480,33.750,0.270, a l s,a l s,s iɑ5
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,64,also,33.750,34.370,0.620, a l z oː,a l z oː,ɑu5 ts. əɜ n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,65,die,34.370,34.460,0.090,d iː,d iː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,66,fähigkeit,34.460,35.710,1.250,f ɛː ɪ ç k aɪ t,f eː ɪ ç kʰ aj t,s v ɑːɹ m æ d z
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,67,die,35.740,35.780,0.040,d iː,d iː,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,68,frage,35.780,35.950,0.170,f r ɑː ɡ ə,f ʁ aː ɡ ə,əɜ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,69,war,35.950,36.020,0.070,v ɑː ɾ,v aː ɐ,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,70,welche,36.320,36.530,0.210,v ɛ l ç ə,v ɛ l ç ə,a t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,71,fähigkeit,36.530,37.310,0.780,f ɛː ɪ ç k aɪ t,f eː ɪ ç kʰ aj t,d i d iː f ɛ ç k a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,72,sollte,37.310,37.520,0.210,z ɔ l t ə,z ɔ l tʰ ə,
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,73,gefördert,37.520,38.120,0.600,ɡ ə f œ ɾ d ɜ t,ɡ ə f œ ɐ d ɐ t,d iː f r a ɡ v a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,74,werden,38.430,38.680,0.250,v ɛ ɾ d ə n,v eː d ə n,m ɛ ʃ i
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,75,begeisterung,38.720,40.470,1.750,b ə ɡ aɪ s t ə r ʊ ŋ,b ə ɡ aj s t ə ʁ ʊ ŋ,f iː k aɪ ts ɔ t ɡ ə f œ d a p ɛ d ə n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,76,begeisterung,40.730,41.420,0.690,b ə ɡ aɪ s t ə r ʊ ŋ,b ə ɡ aj s t ə ʁ ʊ ŋ,b ə k aɪ s t a x ʊ
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,77,sollte,41.620,41.840,0.220,z ɔ l t ə,z ɔ l tʰ ə,ɔ k a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,78,auf,41.840,42.010,0.170, aʊ f,aw f,s t
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,79,jeden,42.010,42.210,0.200,j eː d ə n,j eː d n̩,f a n
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,80,fall,42.210,42.610,0.400,f a l,f a l,z ɔ t a
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,81,gefördert,42.660,43.440,0.780,ɡ ə f œ ɾ d ɜ t,ɡ ə f œ ʁ d ɐ t,ɪ n f aɪ ɡ ə s uɨ d ə
71272,C:\PY\pronuncise_research\mfa_corpus_german\71272.wav,82,werden,43.440,43.690,0.250,v ɛ ɾ d ə n,v eː ɐ d n̩,aː n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,0,die,1.120,1.220,0.100,d iː,d iː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,1,zukunft,1.220,1.700,0.480,ts uː k ʊ n f t,ts uː kʰ ʊ m f t,s oʊ k ɔ s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,2,der,1.700,1.780,0.080,d ɛ ɾ,d eː ʁ,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,3,bildung,1.780,2.470,0.690,b ɪ l d ʊ ŋ,b ɪ l d ʊ ŋ,p i l ɪ ɡ u
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,4,da,2.940,3.900,0.960,d ɑː,d aː,t iɛ5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,5,stehen,4.160,4.870,0.710,ʃ t eː ə n,ʃ t eː ə n,s t iː n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,6,sehr,4.950,5.310,0.360,z eː ɾ,z eː ɐ,s e
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,7,sehr,5.310,5.590,0.280,z eː ɾ,z eː ɐ,z e
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,8,viele,5.590,6.290,0.700,f iː l ə,f iː l ə,s iː l
